Id,SalePrice
1461,119566.91092184895
1462,156336.96102021605
1463,182761.0249385151
1464,196197.2902666694
1465,196605.2745606405
1466,168181.61908763376
1467,174449.86583692898
1468,158626.45494481447
1469,188911.00714151558
1470,115028.74222290811
1471,193437.34231513456
1472,95477.39199036946
1473,94368.67874613276
1474,141852.28390080875
1475,104027.34524942165
1476,354979.76749605045
1477,255300.21486883945
1478,282080.7997166743
1479,280035.0128458727
1480,492450.2408804594
1481,327237.22138012794
1482,211967.87252483887
1483,180929.34643608105
1484,159962.18877883782
1485,195312.33970654052
1486,195536.79029715768
1487,330847.92835770955
1488,233127.64757113578
1489,191802.78797811363
1490,243976.63543053484
1491,196737.86690772555
1492,90380.88704569181
1493,172832.76011604795
1494,302614.8981837172
1495,292941.39779893606
1496,237039.0579105095
1497,176812.72609631417
1498,174094.68597458734
1499,156428.5777885056
1500,151291.25447145148
1501,175075.03869410607
1502,143332.63171027918
1503,293002.43359273265
1504,238323.4256959924
1505,225399.67827307878
1506,190992.25027998528
1507,252687.89524094356
1508,201902.00074494578
1509,161068.04670132927
1510,142382.5388349752
1511,161628.73833381015
1512,176698.19121758328
1513,143625.4729705772
1514,162898.63234627616
1515,194426.04856104683
1516,153607.07812082645
1517,170408.66938989528
1518,132023.0148553419
1519,212326.16146664514
1520,126182.2426080943
1521,134248.80478003493
1522,180973.69729726476
1523,108366.95162479117
1524,127227.8545663496
1525,120927.41371949956
1526,111536.88324617542
1527,104641.59931019935
1528,138642.3458744949
1529,151961.40418546082
1530,178917.70885083254
1531,98268.94422845084
1532,97264.6756362596
1533,163306.5641972519
1534,131634.7672001477
1535,148919.89958252123
1536,106438.5470765316
1537,59690.78210215976
1538,147672.75106204688
1539,196013.11691982098
1540,98345.42700446415
1541,141419.6293948625
1542,145948.77251966376
1543,191825.16179329372
1544,88123.52462593552
1545,112593.27691713032
1546,138358.66725867815
1547,132886.04165506916
1548,139160.18093041747
1549,119488.79908445853
1550,132760.68913781075
1551,108575.90585125396
1552,132834.82926026487
1553,148776.01156420336
1554,115098.74081421687
1555,168704.52179415294
1556,80946.43350618555
1557,109752.54575831989
1558,104898.20707035197
1559,67199.96464305291
1560,127448.0911525422
1561,125090.69532375188
1562,130001.68061277876
1563,117451.80120321023
1564,162224.59807972112
1565,145179.84234956058
1566,242284.7701068421
1567,75972.72124237791
1568,242595.4352646333
1569,135585.655042989
1570,136124.70224200533
1571,123123.53648465745
1572,145410.45502457203
1573,238624.45532374957
1574,117236.12697377829
1575,220711.5864824472
1576,252604.5689501992
1577,177295.04648739132
1578,140535.53000982196
1579,148801.0995923475
1580,195223.60397899812
1581,155029.77245393913
1582,120808.34447766069
1583,310840.85623181757
1584,217912.41094424995
1585,135933.58497980685
1586,66755.38984451727
1587,106783.61660153784
1588,149855.89645834532
1589,97230.09237098871
1590,135498.52308763738
1591,92168.57048521725
1592,117521.28553168829
1593,123784.05529995046
1594,118295.01653442773
1595,103625.4840402481
1596,216674.1024221636
1597,188920.85011269996
1598,230003.78088390784
1599,170270.08952945896
1600,165828.4464678808
1601,65959.18154401443
1602,115076.739389962
1603,69950.66706181846
1604,262987.6065163552
1605,245260.5372878487
1606,169435.51353470146
1607,182744.16574622242
1608,214438.15523964624
1609,181002.7464726993
1610,152454.48367117767
1611,138311.46614560494
1612,173321.32248823697
1613,166097.3681686733
1614,121325.57466731145
1615,91437.65161653525
1616,79104.86894617885
1617,94231.69626327541
1618,125268.94788679191
1619,137043.32852201286
1620,147347.70730791794
1621,141485.76962115234
1622,139915.09884664605
1623,261031.86940218674
1624,220342.53947750444
1625,119133.88448492771
1626,172800.2585864548
1627,197656.94666907628
1628,275715.98494322645
1629,179724.2945883943
1630,370498.8576344604
1631,225048.14681786255
1632,252589.5616716296
1633,173060.25883879166
1634,183037.41263111148
1635,174283.2630342345
1636,147413.69420379054
1637,200500.39751471736
1638,179035.137093827
1639,187243.57403888903
1640,255231.30995747805
1641,179537.570831779
1642,234125.41040257167
1643,217585.9997158081
1644,231399.1510408254
1645,207205.73936834713
1646,156280.75447560078
1647,158073.12050954707
1648,126295.74536422454
1649,139792.73449401915
1650,111199.71006251407
1651,119316.65220971643
1652,98280.55717256857
1653,100712.2331062769
1654,144203.0462000946
1655,130580.62588098277
1656,136798.78929829807
1657,147840.93673431303
1658,144184.90782749388
1659,114267.03801920498
1660,151957.5062060728
1661,447672.9714857069
1662,380351.8915981724
1663,367213.0374902536
1664,502580.31463208917
1665,294019.81046577916
1666,327166.9533947196
1667,378219.7911468975
1668,333837.09076473786
1669,289645.93559269985
1670,334520.43481313926
1671,275653.99217523454
1672,433065.2654828747
1673,296307.08476978797
1674,243235.76035479532
1675,204336.75654036418
1676,194148.16104899035
1677,225927.68477177326
1678,465385.46207883983
1679,377831.08007008216
1680,318060.2445005208
1681,233433.1412072044
1682,315030.7282974502
1683,187099.91208353883
1684,174516.26022950257
1685,173392.32824455478
1686,168671.01214445848
1687,174914.82117801017
1688,192189.44379137104
1689,191990.30577105493
1690,198700.94863624434
1691,185376.4176300562
1692,258675.25538215987
1693,171337.9058325168
1694,179727.19234742172
1695,164716.17927847864
1696,276327.1170334726
1697,169611.3738590121
1698,360053.156881957
1699,322666.62374492077
1700,252815.67627902955
1701,269852.7542218505
1702,251848.96587999217
1703,247146.43044219288
1704,284833.44160074485
1705,238666.17392788077
1706,423490.38618078287
1707,206590.36575373393
1708,202556.80049790727
1709,270283.944993586
1710,219605.3685988667
1711,273044.767408248
1712,260541.91476342964
1713,273837.1896277719
1714,223464.36953095798
1715,204680.69903440485
1716,185801.53124464754
1717,171444.9237992009
1718,137966.11618421215
1719,207205.2419145102
1720,232156.09507231088
1721,160661.02811416305
1722,125883.63486131818
1723,153850.5548405643
1724,202550.07907507577
1725,231308.25164897175
1726,179948.42007318692
1727,157215.2380409424
1728,170293.7766815302
1729,166563.99530965037
1730,153273.35682147823
1731,121237.5527797883
1732,124190.90669307874
1733,111660.85369412132
1734,118764.38128854078
1735,122627.58881734371
1736,106523.78584792091
1737,301583.9693808776
1738,253815.79069638683
1739,239666.47284227682
1740,220235.40709915606
1741,193546.83379657293
1742,171489.52401395698
1743,181209.0293173249
1744,305539.2645383948
1745,230136.44270136967
1746,169977.055482372
1747,214676.18368291852
1748,210550.7702720102
1749,140550.7987468886
1750,123567.20618660546
1751,251098.106221499
1752,114034.32983337525
1753,152741.58483035353
1754,189820.36213768768
1755,171178.4480234742
1756,127485.0917477503
1757,120353.13494004493
1758,143105.55595851853
1759,159572.13081973445
1760,166512.29240510587
1761,153229.57170724525
1762,172908.45658748367
1763,190824.0422161632
1764,109225.27094219484
1765,173641.77355210396
1766,197805.20172656336
1767,240019.70898859142
1768,141048.1063944894
1769,172234.69575166114
1770,157385.22353137386
1771,118475.8327368525
1772,134442.15781741226
1773,119281.71214437777
1774,144893.3548646555
1775,140885.96759348738
1776,124723.46087284894
1777,111221.64091645196
1778,142621.44177276327
1779,128235.20084524373
1780,181534.94167020207
1781,128257.45046484498
1782,85949.2473252301
1783,140445.45180682596
1784,110317.26577590585
1785,122379.6454268064
1786,133403.08535014777
1787,161654.5574216015
1788,61109.39660343594
1789,96561.2821177824
1790,78091.89038504979
1791,184514.72922741558
1792,167135.83873730016
1793,125100.57632411657
1794,161242.2407043498
1795,136640.1111071875
1796,125707.11148181584
1797,112040.16164826613
1798,118048.97990384513
1799,107554.76862088504
1800,130381.57274880889
1801,125850.6795986323
1802,133134.7065720721
1803,146305.06050480218
1804,140525.43356267753
1805,136981.08391894965
1806,132540.58173050956
1807,140702.80863992064
1808,128395.27011821758
1809,124036.29531472901
1810,136671.419704085
1811,91642.3060115981
1812,99856.87012243044
1813,122546.26826826976
1814,95373.81994542482
1815,55423.08835970515
1816,106337.34504796572
1817,106978.04863456074
1818,140290.26816463788
1819,118076.66979898622
1820,58114.47740545841
1821,114241.04543922767
1822,154144.5186204816
1823,49903.29948565357
1824,134212.9807247877
1825,133674.47391763507
1826,105798.41575460776
1827,101300.11887688043
1828,139409.28629381125
1829,129529.10104489155
1830,151535.28681558566
1831,143063.4377533298
1832,74118.27985779017
1833,138004.31133468906
1834,117196.14383320487
1835,116522.99897544587
1836,127870.88621632378
1837,87868.09222228367
1838,129005.46808335515
1839,101786.11324680723
1840,138148.42489316972
1841,129786.72218261944
1842,88425.1858667377
1843,129493.32770658845
1844,136188.0447547625
1845,139914.1734722731
1846,158920.90854009354
1847,169321.91065590124
1848,54687.91216247683
1849,115479.74519779025
1850,116133.69042024056
1851,159037.85109972773
1852,120399.42691415471
1853,122782.23308803457
1854,166372.6965378154
1855,150191.4416879705
1856,225069.5565623852
1857,133579.71044474316
1858,130612.9365875627
1859,115831.99847686547
1860,147412.127784548
1861,115408.51180662129
1862,297831.07978834456
1863,276254.23632809735
1864,276361.8560281648
1865,333341.5437629108
1866,305745.1286406704
1867,224623.31804528038
1868,294271.7817777983
1869,204128.4719472542
1870,223277.53248119308
1871,244144.5528292033
1872,177078.77630331306
1873,260671.6475854345
1874,150225.15544488028
1875,197342.32576457466
1876,198105.34032719795
1877,214117.98079186468
1878,199897.68749945075
1879,126143.00255210909
1880,126075.8214058566
1881,258569.43990557687
1882,246556.3117511913
1883,183052.33822627482
1884,204697.64464522366
1885,233488.03844654895
1886,280574.2024804187
1887,221637.54187751326
1888,274634.79558459437
1889,175066.5620367269
1890,112230.50581651511
1891,128735.63666710703
1892,95460.49953004187
1893,131620.55868282728
1894,127397.78868358501
1895,130557.60115579855
1896,130663.63700789442
1897,119739.50164460047
1898,116897.00559034938
1899,159620.034473831
1900,148949.2548663411
1901,169046.5946209681
1902,160601.07693465575
1903,213575.70281826763
1904,129642.38491860653
1905,204445.5463998147
1906,154948.0671396506
1907,216395.7432481499
1908,107776.51179102337
1909,134129.62441760828
1910,118960.24376847282
1911,220306.70960256807
1912,327786.00995151483
1913,131750.14396754434
1914,62556.762302088886
1915,295694.88190279336
1916,58353.06240244319
1917,250135.51100983293
1918,140825.07083512886
1919,189260.9412614229
1920,161732.40905322207
1921,375379.97352912056
1922,294998.244949869
1923,243651.31211729528
1924,224490.21235635568
1925,197245.43167301154
1926,360153.80254337913
1927,132998.6397153744
1928,158754.82336597223
1929,130061.79113546526
1930,128796.01030417034
1931,143967.3131706206
1932,140841.89549954806
1933,176099.20527548218
1934,181212.47551859228
1935,170812.51152418603
1936,190666.73629002256
1937,184109.5801420161
1938,170798.4254075142
1939,235979.6750205695
1940,193134.33305328773
1941,166810.3714915103
1942,184070.95845764998
1943,211519.75203294348
1944,338613.66858777666
1945,371153.3759941104
1946,130421.38770529472
1947,300094.5843908667
1948,171590.9962003682
1949,241980.00799642163
1950,188213.40549827574
1951,252058.17767528197
1952,211324.9337485992
1953,167053.41189910978
1954,175903.3767413105
1955,135891.86716250033
1956,300659.3028796921
1957,151092.10977923087
1958,286525.12398219394
1959,143924.60652298806
1960,111276.89134605165
1961,117752.69715180606
1962,100078.5790993171
1963,108930.55426540147
1964,104505.09274504617
1965,141232.28523894105
1966,134174.9163016288
1967,297612.82748298655
1968,415795.2803659969
1969,357930.7106766298
1970,394954.2636849524
1971,463371.39293651667
1972,381309.5174554899
1973,275185.35609170084
1974,324571.23860305594
1975,597355.2663856742
1976,276501.112800305
1977,352555.04728615866
1978,352854.3795675395
1979,321536.8501418803
1980,214570.26375955623
1981,336335.5077716981
1982,223152.14276232192
1983,205195.0456993816
1984,170191.17438393386
1985,225770.4240184917
1986,218022.6763455591
1987,176730.00875107094
1988,174271.48276929485
1989,194493.6055970391
1990,206297.11554609545
1991,237636.60805395342
1992,212969.42044860762
1993,165352.94776037993
1994,229262.74223169204
1995,183835.30471774915
1996,253718.11433844382
1997,304754.1862150582
1998,323908.15458018705
1999,285287.0774181325
2000,316224.45269888657
2001,282224.84122891043
2002,241563.08182625117
2003,270142.0724584158
2004,291629.70859441103
2005,225183.55278155836
2006,220776.45543068575
2007,254135.46302387773
2008,218792.242307757
2009,195681.40740478435
2010,195882.73142660776
2011,137100.35300548488
2012,171435.26805080543
2013,172954.0375709719
2014,183424.37983572562
2015,203711.53490164614
2016,191716.95278287272
2017,195080.85584631652
2018,109827.72695752075
2019,135637.2808455937
2020,101898.06995072444
2021,92364.41443088852
2022,195965.17243320658
2023,147235.382940832
2024,269552.9670795785
2025,354355.5100949191
2026,176051.4086743734
2027,162323.72378072908
2028,152557.9752870164
2029,165919.4736584401
2030,261125.56277847762
2031,233171.06190505106
2032,242977.63371754286
2033,244068.0058865006
2034,171221.63007079076
2035,219378.9486028909
2036,202606.73111871502
2037,219587.17614319656
2038,328577.8410702023
2039,229451.50230734158
2040,285365.4441895637
2041,319029.3737009714
2042,203730.4857167304
2043,181735.57240227427
2044,176987.81707059374
2045,213562.061241372
2046,155336.57091938512
2047,148636.08126800996
2048,139492.94254167064
